Date,Open,High,Low,Close,Volume
2016-09-15,335.0,351.5,335.0,344.85,569726
2016-09-16,350.0,354.9,338.5,342.8,826818
2016-09-19,343.1,352.0,343.1,349.5,600986
2016-09-20,350.0,357.8,349.95,354.1,380026
2016-09-21,359.95,368.0,356.3,363.35,838152
2016-09-22,366.2,388.9,365.0,385.4,1224821
2016-09-23,386.0,387.0,369.0,375.0,1433927
2016-09-26,372.25,372.25,363.85,368.2,408277
2016-09-27,374.0,379.85,370.1,373.3,760818
2016-09-28,374.0,376.65,362.0,364.3,415555
2016-09-29,366.35,369.85,337.15,341.85,700802
2016-09-30,334.15,356.45,334.15,348.8,535178
2016-10-03,354.7,356.0,348.0,351.1,914692
2016-10-04,352.0,354.0,345.1,349.55,355676
2016-10-05,350.0,352.75,344.2,345.7,291600
2016-10-06,348.0,348.0,339.0,341.25,274981
2016-10-07,344.7,344.7,336.35,338.85,192175
2016-10-10,339.4,346.45,334.15,343.7,371824
2016-10-13,344.0,351.25,337.6,343.0,874215
2016-10-14,345.8,352.0,344.0,350.1,675983
2016-10-17,356.9,357.0,345.6,347.3,309914
2016-10-18,351.0,354.35,348.45,351.5,751137
2016-10-19,354.95,354.95,342.65,344.6,347117
2016-10-20,345.5,352.5,345.5,349.25,553749
2016-10-21,349.05,350.05,345.1,346.1,134688
2016-10-24,348.7,367.8,346.55,365.65,1597576
2016-10-25,369.0,377.35,367.2,369.85,1128239
2016-10-26,365.5,369.0,361.1,363.3,208112
2016-10-27,361.4,361.7,353.55,356.7,210513
2016-10-28,356.0,368.4,355.15,358.9,386541
2016-10-30,364.4,366.0,360.0,363.55,94079
2016-11-01,373.65,373.65,358.65,361.75,284010
2016-11-02,359.9,364.5,342.25,352.65,311317
2016-11-03,352.7,356.95,348.0,351.1,235472
2016-11-04,351.55,354.75,336.15,343.6,278305
2016-11-07,354.0,357.0,347.15,353.75,198691
2016-11-08,356.0,373.8,354.9,361.85,929654
2016-11-09,326.0,368.0,290.0,358.55,1124609
2016-11-10,370.0,371.0,345.5,354.35,595740
2016-11-11,348.0,355.0,321.55,341.45,1636968
2016-11-15,336.1,341.2,292.15,322.5,1649952
2016-11-16,325.05,331.5,304.0,309.75,1110309
2016-11-17,309.0,323.5,305.35,315.85,476145
2016-11-18,314.6,318.0,295.0,301.75,678679
2016-11-21,308.8,308.8,280.0,289.4,954647
2016-11-22,289.5,298.5,281.6,296.25,436999
2016-11-23,298.9,301.35,289.15,296.3,240348
2016-11-24,295.0,298.4,284.85,288.15,428309
2016-11-25,292.0,295.9,286.0,288.35,293613
2016-11-28,288.0,291.0,283.8,285.5,170094
2016-11-29,287.0,313.7,285.05,308.7,1392237
2016-11-30,309.5,311.5,300.0,302.95,347415
2016-12-01,305.4,307.4,299.3,301.9,601939
2016-12-02,300.0,304.0,286.85,295.5,555991
2016-12-05,299.5,299.5,291.5,293.2,125092
2016-12-06,294.1,306.35,294.1,298.15,299710
2016-12-07,299.9,307.55,296.95,298.75,288090
2016-12-08,300.0,304.0,298.05,298.9,169654
2016-12-09,298.0,304.9,298.0,303.65,193100
2016-12-12,301.0,303.65,295.85,297.0,695661
2016-12-13,298.25,298.25,288.0,289.7,276656
2016-12-14,290.4,290.4,273.25,278.3,410404
2016-12-15,279.5,281.2,267.25,270.7,676052
2016-12-16,271.0,274.9,269.0,269.95,361413
2016-12-19,265.3,270.0,263.25,267.05,269430
2016-12-20,268.2,270.0,262.0,266.85,301691
2016-12-21,266.85,277.95,264.0,268.1,339711
2016-12-22,269.0,275.8,264.25,271.95,334746
2016-12-23,271.0,277.7,266.35,275.0,203242
2016-12-26,275.0,275.0,265.0,269.65,216327
2016-12-27,267.1,273.8,266.0,272.3,138249
2016-12-28,272.5,279.55,269.0,274.45,638558
2016-12-29,273.0,283.2,271.5,281.9,245925
2016-12-30,282.0,289.0,279.35,282.7,242396
2017-01-02,285.0,287.0,281.15,285.2,144601
