Date,Open,High,Low,Close,Volume
2016-09-15,142.55,143.2,137.25,138.75,11864416
2016-09-16,140.95,143.4,137.25,137.85,14310678
2016-09-19,138.7,140.25,137.7,138.4,6831658
2016-09-20,138.4,138.9,136.85,137.5,6289148
2016-09-21,138.0,138.9,135.25,135.75,8304597
2016-09-22,141.0,141.65,137.65,141.15,10960659
2016-09-23,141.4,141.85,139.0,139.3,8968324
2016-09-26,137.5,141.5,137.5,140.15,10127982
2016-09-27,141.1,141.9,138.75,139.7,8289234
2016-09-28,139.45,147.2,139.1,146.5,21069168
2016-09-29,148.0,150.55,131.85,136.6,34985624
2016-09-30,137.0,141.95,136.5,140.7,15959086
2016-10-03,143.2,144.25,142.0,143.35,12933258
2016-10-04,144.0,147.15,141.35,145.7,27243314
2016-10-05,147.2,147.9,143.5,144.3,14790271
2016-10-06,144.7,145.1,140.5,141.95,12147845
2016-10-07,141.9,144.5,140.6,143.6,11947869
2016-10-10,144.9,146.1,143.3,144.45,7198394
2016-10-13,143.0,144.0,135.75,137.95,11908050
2016-10-14,138.85,141.2,138.3,138.95,11186258
2016-10-17,139.5,141.45,135.6,136.65,11933751
2016-10-18,139.55,141.3,137.3,140.8,10742701
2016-10-19,142.0,142.25,139.75,140.9,7757181
2016-10-20,141.9,146.35,141.15,145.85,12951807
2016-10-21,146.4,147.95,143.0,147.55,11120267
2016-10-24,148.15,148.7,145.7,147.05,10264829
2016-10-25,147.7,148.45,145.95,146.3,5409087
2016-10-26,145.7,147.5,143.25,144.0,7700465
2016-10-27,144.0,144.75,141.15,141.8,7229997
2016-10-28,141.9,144.55,141.65,143.95,6544009
2016-10-30,144.4,145.45,143.65,144.8,1568786
2016-11-01,144.7,145.7,143.3,143.9,4844200
2016-11-02,141.7,141.85,136.2,136.7,10367286
2016-11-03,136.75,138.25,132.5,133.15,8462202
2016-11-04,132.95,133.1,128.7,131.65,10318429
2016-11-07,139.1,141.25,136.3,140.45,18907953
2016-11-08,139.95,141.2,138.15,140.6,9438660
2016-11-09,129.0,144.5,127.05,142.2,18051951
2016-11-10,147.0,161.4,145.9,159.3,37273635
2016-11-11,157.45,164.35,154.35,155.7,27229891
2016-11-15,157.0,161.25,151.3,154.7,20356688
2016-11-16,158.5,159.05,147.75,148.8,17007653
2016-11-17,149.65,152.65,146.5,147.6,14077616
2016-11-18,148.7,152.25,146.25,149.75,15123798
2016-11-21,150.95,151.2,135.15,136.45,19917880
2016-11-22,138.75,139.8,133.8,137.4,17367369
2016-11-23,138.5,139.45,135.9,137.5,9296620
2016-11-24,135.8,139.1,135.0,137.85,11254248
2016-11-25,139.2,141.7,138.5,140.3,9294203
2016-11-28,134.7,139.8,133.55,137.1,11349555
2016-11-29,137.0,138.85,135.35,136.1,7979580
2016-11-30,136.8,138.6,135.4,138.15,9497325
2016-12-01,138.95,139.5,135.7,136.35,6752406
2016-12-02,135.4,137.75,132.9,134.0,11985518
2016-12-05,133.5,136.0,133.0,135.65,6543450
2016-12-06,136.95,136.95,133.75,134.05,8168652
2016-12-07,134.9,136.0,128.65,131.4,10675568
2016-12-08,132.5,134.3,132.2,133.1,5657612
2016-12-09,133.95,136.1,132.5,135.2,7767465
2016-12-12,135.0,135.05,130.35,130.85,7027428
2016-12-13,130.85,131.3,127.85,129.4,9389839
2016-12-14,129.75,130.1,126.7,127.1,5545921
2016-12-15,125.5,128.45,124.7,126.3,8959317
2016-12-16,126.5,127.35,124.6,125.25,5403339
2016-12-19,125.1,125.5,123.55,124.35,5083897
2016-12-20,124.9,125.2,120.8,121.45,6513285
2016-12-21,121.7,122.35,119.85,120.55,6777947
2016-12-22,120.0,120.35,118.0,119.4,6499471
2016-12-23,119.45,121.5,119.1,120.0,6720177
2016-12-26,119.5,119.5,114.0,115.05,6426119
2016-12-27,114.6,116.75,112.65,116.0,8762885
2016-12-28,116.8,117.4,113.6,113.95,8946526
2016-12-29,113.45,115.0,112.0,113.15,14396639
2016-12-30,113.0,116.1,112.55,115.45,9685951
2017-01-02,117.0,117.55,113.2,115.6,9784247
2017-01-03,115.45,118.65,114.3,118.05,10254310
2017-01-04,118.4,118.9,114.85,115.25,8678158
2017-01-05,116.65,118.0,116.2,117.65,6286481
2017-01-06,118.15,121.35,117.75,119.05,11922173
2017-01-09,119.75,120.95,119.35,119.75,6694500
2017-01-10,120.95,121.1,118.3,119.4,6545625
2017-01-11,120.6,124.9,120.15,123.6,15259256
2017-01-12,124.25,126.4,124.0,126.0,16048380
2017-01-13,126.0,126.5,123.6,125.1,6583850
2017-01-16,124.35,129.15,124.0,128.7,8138804
2017-01-17,129.9,132.7,129.25,130.25,12895124
2017-01-18,130.85,131.75,129.5,130.35,7963577
2017-01-19,130.55,132.7,129.1,132.25,9142340
2017-01-20,131.8,133.0,126.95,127.95,7903538
2017-01-23,127.2,130.65,126.7,129.75,5153324
2017-01-24,130.4,131.75,130.0,131.4,5005743
2017-01-25,131.7,133.95,129.8,133.25,13157954
2017-01-27,134.2,138.7,134.0,137.35,11400945
2017-01-30,137.45,140.85,136.35,137.65,10399258
2017-01-31,137.9,138.4,134.3,135.55,8428944
2017-02-01,136.7,140.9,134.65,140.55,18070233
2017-02-02,140.6,144.4,139.3,142.6,12319698
2017-02-03,142.95,151.2,142.65,150.15,19284357
2017-02-06,152.5,155.3,148.55,149.2,18121892
2017-02-07,149.95,155.7,147.65,151.65,49440931
2017-02-08,151.95,152.5,146.2,149.9,19165911
2017-02-09,150.0,151.0,144.1,144.65,15635676
2017-02-10,145.3,147.3,144.5,145.1,9057524
2017-02-13,145.7,146.2,139.85,142.35,10159858
2017-02-14,142.9,144.75,141.65,144.05,9227243
2017-02-15,143.7,144.7,138.75,139.8,9307895
2017-02-16,140.7,142.35,138.05,140.95,8738826
2017-02-17,142.05,143.7,139.5,140.25,7242602
2017-02-20,140.25,143.45,139.4,143.05,7037820
2017-02-21,143.7,145.15,143.1,143.8,8887995
2017-02-22,144.0,144.75,141.5,141.95,6822132
2017-02-23,142.2,143.5,139.6,140.15,7758688
2017-02-27,140.0,141.25,138.65,139.65,4881818
2017-02-28,140.0,142.35,139.85,141.4,5188965
2017-03-01,142.0,144.55,142.0,142.65,6092933
2017-03-02,143.65,144.2,138.05,139.25,5912934
2017-03-03,139.0,140.35,138.05,139.95,6415383
2017-03-06,140.65,141.8,140.3,141.55,3898856
2017-03-07,142.9,143.45,141.1,141.5,4555750
2017-03-08,141.5,142.1,138.9,141.25,5724981
2017-03-09,140.9,142.35,140.35,141.15,3555545
2017-03-10,142.2,143.4,140.8,141.7,4159067
2017-03-14,145.0,146.0,143.1,143.8,5530287
2017-03-15,143.0,146.7,142.85,145.4,6275582
2017-03-16,146.5,148.9,145.75,148.2,8592406
2017-03-17,148.8,148.95,144.15,144.8,7365829
2017-03-20,144.5,146.45,143.4,145.2,4685006
2017-03-21,145.35,145.85,141.5,142.85,7549120
2017-03-22,140.7,141.45,135.85,136.4,9415163
2017-03-23,136.55,137.4,135.35,135.85,8454835
2017-03-24,136.4,143.45,136.35,141.5,18367831
2017-03-27,141.35,148.3,141.25,147.25,16938800
2017-03-28,148.1,149.5,146.1,148.8,10298223
2017-03-29,149.0,151.15,146.7,148.85,12009076
2017-03-30,149.0,154.0,148.5,153.2,13801286
2017-03-31,152.5,152.8,149.5,149.9,11204474
2017-04-03,151.9,151.9,149.5,149.95,4498149
2017-04-05,150.7,152.5,148.55,151.2,8301745
2017-04-06,150.45,153.3,150.0,151.55,7704706
2017-04-07,150.85,152.55,148.8,149.45,6675203
2017-04-10,149.4,153.0,148.55,152.25,6333658
2017-04-11,152.4,159.9,152.2,158.25,16514618
2017-04-12,158.0,160.0,154.6,158.8,8897267
2017-04-13,158.1,162.3,155.15,156.3,11314637
2017-04-17,156.3,159.25,154.0,158.8,7391840
2017-04-18,158.75,163.5,155.0,155.9,11678752
2017-04-19,156.65,158.5,149.35,153.2,11838556
2017-04-20,154.1,157.85,152.1,154.85,8232953
2017-04-21,155.9,157.2,152.55,154.9,7156933
2017-04-24,155.45,157.0,154.2,155.15,7810199
2017-04-25,156.6,162.0,155.8,161.1,14159303
2017-04-26,161.95,169.6,161.0,167.15,23060379
2017-04-27,165.75,167.9,162.65,164.7,12027538
2017-04-28,165.3,170.7,164.75,168.85,14727193
2017-05-02,170.0,174.25,169.85,170.7,12782804
2017-05-03,172.0,178.0,169.2,174.9,19280628
2017-05-04,178.5,180.4,175.4,179.45,15515354
2017-05-05,181.75,185.8,171.6,174.3,25487298
2017-05-08,174.45,177.3,172.0,176.1,11955725
2017-05-09,177.0,177.2,171.05,173.6,11702741
2017-05-10,174.0,175.45,170.8,172.15,6404722
2017-05-11,172.6,176.2,171.1,172.0,8622609
2017-05-12,172.0,174.05,167.1,169.15,8539232
2017-05-15,169.95,171.3,166.2,166.8,7476618
2017-05-16,167.35,178.0,164.8,174.15,51532461
2017-05-17,173.0,173.1,164.3,165.05,26536944
2017-05-18,163.4,164.4,157.9,158.5,13905573
2017-05-19,159.5,162.25,154.1,155.2,16311602
2017-05-22,157.5,158.0,150.25,150.95,11857847
