Date,Open,High,Low,Close,Volume
2016-09-15,10380.25,10407.4,10325.4,10397.1,38829266.0
2016-09-16,10436.6,10538.8,10415.6,10445.1,36717541.0
2016-09-19,10461.6,10462.95,10398.3,10419.4,31315566.0
2016-09-20,10448.95,10478.5,10401.25,10411.5,39037143.0
2016-09-21,10411.25,10453.0,10385.45,10415.95,22530887.0
2016-09-22,10490.85,10539.7,10450.95,10493.55,23434027.0
2016-09-23,10519.15,10519.15,10451.6,10478.3,26961172.0
2016-09-26,10459.3,10491.65,10347.05,10363.45,21435875.0
2016-09-27,10400.4,10408.7,10337.45,10361.7,16598976.0
2016-09-28,10371.65,10407.1,10351.95,10397.05,22555115.0
2016-09-29,10468.45,10472.2,10125.55,10179.15,59976901.0
2016-09-30,10173.7,10296.45,10127.05,10271.25,38747013.0
2016-10-03,10393.95,10493.6,10356.95,10485.6,33856753.0
2016-10-04,10528.2,10529.5,10463.2,10503.45,34976392.0
2016-10-05,10539.25,10585.75,10513.95,10553.75,31125707.0
2016-10-06,10581.1,10658.65,10542.2,10582.25,41326939.0
2016-10-07,10597.0,10598.3,10465.25,10515.1,25407700.0
2016-10-10,10563.15,10607.4,10530.2,10539.55,22583205.0
2016-10-13,10488.15,10511.05,10335.35,10418.15,27741312.0
2016-10-14,10431.45,10435.15,10332.6,10348.1,18228462.0
2016-10-17,10354.95,10361.8,10233.0,10250.55,21107991.0
2016-10-18,10282.4,10359.15,10279.1,10347.0,28582753.0
2016-10-19,10368.8,10370.45,10312.2,10330.15,21049081.0
2016-10-20,10356.55,10407.35,10356.45,10377.8,31349483.0
2016-10-21,10386.4,10391.05,10335.15,10383.2,25423458.0
2016-10-24,10395.55,10441.25,10381.4,10404.9,22910196.0
2016-10-25,10416.6,10421.8,10341.45,10384.25,20454832.0
2016-10-26,10375.55,10434.4,10352.85,10401.55,20436321.0
2016-10-27,10430.9,10430.9,10278.7,10312.65,40282949.0
2016-10-28,10350.8,10392.05,10318.05,10374.1,51595661.0
2016-10-30,10401.0,10422.45,10387.75,10398.85,5728230.0
2016-11-01,10422.85,10493.05,10389.65,10449.2,58350870.0
2016-11-02,10360.9,10417.5,10328.1,10343.5,34347588.0
2016-11-03,10332.05,10435.6,10309.8,10327.95,48405534.0
2016-11-04,10364.35,10418.8,10200.55,10262.7,42087673.0
2016-11-07,10342.05,10368.15,10224.5,10240.5,24370289.0
2016-11-08,10264.95,10286.5,10177.05,10271.65,43281884.0
2016-11-09,9759.3,10027.8,9534.9,9990.55,49070099.0
2016-11-10,10179.9,10185.6,9945.9,9972.7,42830045.0
2016-11-11,9906.05,9906.05,9697.55,9722.35,37357004.0
2016-11-15,9722.25,9737.8,9327.6,9358.2,47107430.0
2016-11-16,9476.7,9486.5,9341.7,9387.45,43191626.0
2016-11-17,9405.45,9426.7,9311.1,9345.9,36874527.0
2016-11-18,9366.8,9390.7,9274.5,9305.95,29094738.0
2016-11-21,9346.5,9346.5,9061.2,9078.1,34178861.0
2016-11-22,9164.1,9297.25,9126.75,9270.9,35974038.0
2016-11-23,9319.65,9392.45,9239.65,9363.1,34735437.0
2016-11-24,9331.2,9417.45,9279.45,9330.55,49938651.0
2016-11-25,9370.65,9435.05,9323.95,9408.2,33943511.0
2016-11-28,9406.6,9502.4,9383.15,9486.15,30122276.0
2016-11-29,9500.35,9660.3,9494.45,9615.25,32437149.0
