Date,Open,High,Low,Close,Volume
2016-09-15,23299.95,23333.8,22990.0,23197.2,9965
2016-09-16,23300.0,23600.15,23116.8,23438.1,20666
2016-09-19,23450.0,23450.0,23153.8,23392.85,13319
2016-09-20,23500.0,23500.0,22991.0,23255.5,9110
2016-09-21,23255.0,23617.35,23200.0,23346.9,19016
2016-09-22,23480.1,23625.5,23327.05,23403.55,7690
2016-09-23,23403.0,23501.15,23226.75,23340.1,8147
2016-09-26,23299.5,23333.6,22720.9,22844.7,12090
2016-09-27,22902.05,23100.0,22611.0,22747.75,6951
2016-09-28,22700.05,23320.0,22621.5,23189.45,21508
2016-09-29,23330.1,23590.0,22459.5,22634.2,27601
2016-09-30,22737.0,22903.4,22524.05,22797.85,10748
2016-10-03,22930.0,23127.0,22695.7,22752.95,20044
2016-10-04,22950.0,23040.0,22702.4,22838.35,15870
2016-10-05,22860.0,22935.0,22707.05,22803.6,6767
2016-10-06,22850.0,23550.0,22761.0,23098.35,36818
2016-10-07,23100.0,23205.0,22860.2,23135.55,11285
2016-10-10,23160.0,23220.55,23030.05,23101.55,13865
2016-10-13,22900.0,23037.95,22716.0,22784.1,17617
2016-10-14,22840.0,23006.45,22650.0,22803.85,10420
2016-10-17,22879.95,22879.95,22060.0,22150.9,12647
2016-10-18,22250.0,22563.2,22180.0,22485.65,8992
2016-10-19,22508.3,22600.0,22210.0,22376.15,9333
2016-10-20,22433.0,22689.95,22294.5,22406.4,4992
2016-10-21,22406.4,22668.8,22240.0,22633.6,7370
2016-10-24,22600.0,23098.85,22504.75,22936.35,14343
2016-10-25,22936.4,22938.65,22551.0,22622.55,6098
2016-10-26,22625.0,22654.9,22378.5,22462.15,6781
2016-10-27,22460.0,22507.05,22100.0,22207.75,12314
2016-10-28,22349.0,22381.45,21800.0,21891.05,14299
2016-10-30,21850.0,22100.0,21806.35,21876.2,2555
2016-11-01,21900.0,22377.6,21815.0,22314.2,15876
2016-11-02,22199.95,22199.95,21650.0,21678.95,9251
2016-11-03,21700.0,21875.0,21410.0,21510.25,10490
2016-11-04,21500.0,21750.0,20921.7,21511.0,12202
2016-11-07,21670.0,22221.0,21300.0,21422.6,19171
2016-11-08,21550.0,21800.0,21406.0,21580.9,9100
2016-11-09,20400.0,21399.0,19593.0,21259.4,29109
2016-11-10,22200.0,22200.0,20675.2,20866.35,19765
2016-11-11,20700.0,20999.95,19902.65,20023.0,21086
2016-11-15,20150.0,20280.0,19311.05,19511.2,14998
2016-11-16,19700.0,19800.0,19130.0,19174.25,16487
2016-11-17,19200.0,19579.95,18966.0,19016.75,20250
2016-11-18,19061.0,19342.4,18905.6,19226.85,15036
2016-11-21,19500.0,19500.0,18233.75,18407.9,18215
2016-11-22,18500.5,18750.0,17671.6,18523.8,21669
2016-11-23,18690.0,19061.25,18477.55,18975.15,15582
2016-11-24,18900.0,19333.95,18627.7,18828.05,17981
2016-11-25,18852.0,19075.0,18750.0,18840.9,11669
2016-11-28,18940.0,19490.25,18900.0,19407.55,11037
2016-11-29,19475.0,20327.7,19300.0,20171.1,24774
2016-11-30,20340.5,20579.0,20150.0,20525.35,27498
2016-12-01,20511.0,20550.0,20180.0,20382.3,17813
2016-12-02,20339.0,20662.15,20000.0,20361.65,10905
2016-12-05,20300.0,20980.0,20300.0,20850.8,21038
2016-12-06,20990.0,20998.0,20400.5,20465.6,10891
2016-12-07,20675.0,20700.0,20171.2,20253.5,9624
2016-12-08,20450.0,21300.0,20400.5,20922.6,19477
2016-12-09,20922.1,20943.35,20501.0,20739.05,10307
2016-12-12,20700.0,21248.95,20500.0,20764.9,15397
2016-12-13,20780.0,21000.0,20451.75,20916.6,10935
2016-12-14,20987.0,21049.05,20300.0,20366.2,8939
2016-12-15,20239.0,20500.0,19800.0,19974.85,17422
2016-12-16,20050.0,20289.0,19910.0,20123.45,16707
2016-12-19,20187.0,20187.0,19737.35,19822.2,8890
2016-12-20,19750.0,19750.0,19150.95,19235.7,29631
2016-12-21,19340.0,19600.0,19240.0,19314.25,12884
2016-12-22,19350.0,19399.9,18973.35,19234.95,9509
2016-12-23,19314.0,19880.0,19225.2,19715.95,14261
2016-12-26,19600.0,19650.0,19235.05,19318.25,9934
2016-12-27,19250.0,20300.05,19250.0,19958.8,15170
2016-12-28,19960.0,20485.85,19960.0,20172.0,15350
2016-12-29,20200.0,20717.1,20197.75,20650.0,14150
2016-12-30,20700.0,21200.0,20650.0,21049.95,19048
2017-01-02,21200.0,21285.05,20839.95,21096.1,9070
2017-01-03,21095.0,21154.25,20745.0,20798.6,7701
2017-01-04,20900.0,20999.95,20020.0,20336.8,23297
2017-01-05,20530.0,21000.0,20410.1,20903.8,15126
2017-01-06,20750.0,21949.0,20715.0,21111.3,16352
2017-01-09,21280.0,21299.65,20740.05,20904.3,6288
2017-01-10,21051.85,21224.0,20908.05,21146.35,6876
2017-01-11,21274.0,21274.0,20934.85,21194.4,10729
2017-01-12,21194.4,21570.0,21105.3,21449.3,11682
2017-01-13,21499.0,21499.0,21144.7,21270.0,5416
2017-01-16,21300.0,22100.0,21001.0,21478.8,12358
2017-01-17,21510.0,21765.05,21199.95,21416.2,7806
2017-01-18,21349.95,21589.7,21001.05,21100.9,12980
2017-01-19,21100.9,21345.0,21012.0,21245.0,6799
2017-01-20,21250.0,21607.0,20990.0,21301.9,19780
2017-01-23,21301.9,21393.0,21022.4,21266.25,17178
2017-01-24,21390.0,21915.0,21300.6,21819.45,11537
2017-01-25,21848.0,23035.0,21666.2,22877.95,47992
2017-01-27,22861.0,22950.0,22234.0,22459.7,25267
2017-01-30,22370.0,22445.0,22101.05,22254.95,9050
2017-01-31,22254.95,22544.7,22070.0,22130.75,14254
2017-02-01,22319.0,24000.0,22181.3,23299.7,25976
2017-02-02,23310.4,23350.0,22650.0,22947.15,16019
2017-02-03,22755.0,22947.0,22300.0,22419.35,14480
2017-02-06,22688.0,22688.0,22200.05,22558.85,11155
2017-02-07,22499.95,22694.1,22100.0,22479.85,18508
2017-02-08,22430.0,23000.0,22359.85,22962.15,12262
2017-02-09,22998.75,23280.0,22559.65,22966.1,18162
2017-02-10,23020.0,23114.3,22376.0,22680.4,30293
2017-02-13,22680.0,22899.95,22301.0,22346.15,17356
2017-02-14,22394.0,22559.95,22276.75,22411.3,16335
2017-02-15,22400.0,22780.0,21801.0,22096.2,28461
2017-02-16,22267.8,22267.8,21750.4,21825.7,15828
2017-02-17,22000.0,22217.75,21831.15,21919.1,12401
2017-02-20,21919.6,22050.0,21629.05,21718.3,13169
2017-02-21,21880.0,21880.0,21600.0,21732.0,9882
2017-02-22,21789.0,22326.1,21652.05,22061.2,19259
2017-02-23,22179.95,22179.95,21750.0,21990.9,21905
2017-02-27,22190.0,22190.0,21556.05,21645.75,10566
2017-02-28,21700.0,21849.55,21176.0,21583.25,30212
2017-03-01,21600.0,21800.0,21417.5,21514.6,14741
2017-03-02,21674.0,21736.75,21525.0,21608.25,16755
2017-03-03,21600.0,21600.0,21070.05,21158.95,24389
2017-03-06,21269.95,21549.0,21079.5,21365.35,11292
2017-03-07,21500.0,21549.95,21300.0,21364.5,12413
2017-03-08,21320.0,21990.0,21320.0,21889.25,13323
2017-03-09,21670.0,22160.0,21639.95,22028.5,13934
2017-03-10,22000.0,23080.0,22000.0,22761.15,32936
2017-03-14,23000.0,23140.0,22222.0,22591.45,31420
2017-03-15,22550.0,22918.7,22300.55,22784.75,23086
2017-03-16,22899.0,23012.6,22790.0,22927.0,15540
2017-03-17,22999.8,22999.95,22640.0,22798.8,15797
2017-03-20,22798.8,22925.0,22615.25,22674.7,7963
2017-03-21,22819.0,23250.0,22700.05,22902.9,25079
2017-03-22,22800.0,23067.5,22556.8,22987.2,29900
2017-03-23,22979.9,23077.2,22750.0,22982.2,9615
2017-03-24,22970.0,23025.0,22815.3,22972.9,11932
2017-03-27,22910.0,23000.0,22692.55,22814.65,11885
2017-03-28,22859.95,23025.0,22859.95,22986.3,12762
2017-03-29,23002.75,23020.0,22790.05,22916.3,26648
2017-03-30,22900.0,23399.0,22525.0,22599.95,31712
2017-03-31,22660.0,23000.0,22600.05,22751.25,16558
2017-04-03,22640.0,22880.0,22550.0,22635.75,9154
2017-04-05,22619.2,23150.0,22619.2,22899.15,15196
2017-04-06,22865.0,22948.25,22670.0,22897.75,11543
2017-04-07,22725.0,22998.0,22641.0,22826.8,25152
2017-04-10,22872.2,23038.05,22649.0,22730.25,13573
2017-04-11,22759.0,22850.0,22640.05,22747.75,11355
2017-04-12,22681.0,23700.0,22650.0,23362.35,19311
2017-04-13,23500.0,23650.0,23185.55,23272.75,22062
2017-04-17,23210.0,23375.0,22657.75,22812.0,20492
2017-04-18,22835.05,22980.0,22501.0,22610.35,9785
2017-04-19,22749.95,22749.95,22401.0,22475.35,8491
2017-04-20,22645.4,22645.4,22401.0,22598.6,9238
