Date,Open,High,Low,Close,Volume
2016-09-15,96.0,97.9,95.6,96.3,6284423
2016-09-16,96.95,98.45,92.35,95.3,11424366
2016-09-19,96.9,98.4,95.75,96.55,3191945
2016-09-20,97.1,97.2,95.15,96.2,2713898
2016-09-21,96.6,97.1,94.2,96.1,3100795
2016-09-22,97.2,98.0,95.4,97.5,4540547
2016-09-23,98.0,99.3,96.65,97.65,4706603
2016-09-26,97.45,100.0,96.65,97.15,4484334
2016-09-27,97.45,101.15,97.45,98.9,5383086
2016-09-28,99.0,99.45,97.75,98.05,1983833
2016-09-29,97.8,98.45,84.65,89.0,8852180
2016-09-30,88.0,92.95,87.95,91.5,5248307
2016-10-03,92.5,95.0,92.1,94.35,3747102
2016-10-04,95.1,96.15,92.6,93.75,3403194
2016-10-05,93.7,94.6,91.8,92.55,4148199
2016-10-06,93.5,94.25,92.0,92.8,2634129
2016-10-07,93.4,93.4,91.5,92.7,2055773
2016-10-10,93.0,93.4,91.2,91.7,1762741
2016-10-13,91.7,95.65,89.3,94.0,4181545
2016-10-14,94.65,94.85,93.0,94.45,1880979
2016-10-17,94.4,97.7,93.8,96.9,3779623
2016-10-18,97.1,103.0,96.85,101.7,7330722
2016-10-19,105.0,105.0,102.0,102.6,7135875
2016-10-20,103.0,104.0,102.05,102.6,1901882
2016-10-21,103.0,103.0,99.15,99.9,1764886
2016-10-24,100.0,100.85,97.75,98.4,1865449
2016-10-25,99.0,106.9,98.45,104.55,9565636
2016-10-26,104.3,104.9,102.25,103.6,2286711
2016-10-27,102.85,103.4,99.0,99.9,3622152
2016-10-28,100.35,102.9,100.1,102.15,2937800
2016-10-30,102.85,103.7,102.3,102.7,610986
2016-11-01,102.5,103.2,101.5,102.7,2197291
2016-11-02,101.5,101.5,98.45,99.65,3405245
2016-11-03,101.5,103.0,99.55,100.3,3658470
2016-11-04,101.1,101.55,94.25,98.35,4063535
2016-11-07,99.5,100.35,98.0,99.4,1864140
2016-11-08,100.0,103.2,99.55,102.75,3513255
2016-11-09,87.0,99.5,82.25,97.95,10942879
2016-11-10,100.9,104.5,98.6,102.1,12896318
2016-11-11,98.9,99.7,89.2,90.1,10725477
2016-11-15,90.0,90.0,72.6,74.9,15837445
2016-11-16,77.0,82.75,62.2,77.8,17775599
2016-11-17,78.75,79.95,77.2,78.3,6443665
2016-11-18,78.5,78.65,74.6,75.55,4596772
2016-11-21,76.0,76.35,67.15,70.0,9116302
2016-11-22,71.0,74.9,70.15,73.8,5735032
2016-11-23,75.85,78.4,75.5,77.45,4456898
2016-11-24,77.5,77.5,72.9,73.3,3437264
2016-11-25,73.5,75.0,72.1,73.75,5286738
2016-11-28,72.75,74.25,72.0,72.3,3188591
2016-11-29,73.0,78.25,72.75,76.6,8672740
2016-11-30,78.0,78.5,76.5,77.0,3662172
2016-12-01,78.75,78.75,74.0,74.25,3667258
2016-12-02,73.25,73.5,70.2,73.0,3606254
2016-12-05,73.75,73.75,71.1,71.45,2228823
2016-12-06,72.35,75.35,72.35,74.45,3860229
2016-12-07,74.95,76.5,72.55,73.35,3398718
2016-12-08,74.85,75.1,73.6,73.85,1688669
2016-12-09,74.5,75.25,73.5,74.0,1784651
2016-12-12,73.15,73.7,70.15,70.8,2124432
2016-12-13,71.35,71.4,68.85,70.45,2707304
2016-12-14,70.5,72.9,68.85,69.25,2956591
2016-12-15,68.7,70.65,67.9,68.6,3172787
2016-12-16,69.2,69.45,66.7,67.0,2227874
2016-12-19,66.85,67.0,62.9,63.15,4291356
2016-12-20,63.15,64.35,60.05,60.3,4564945
